Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Puma SE,2025,2025-11-27T09:00:01.925Z,"Don't call our Formstrip a stripe 👟 

Ever wondered what that strip of material along the side of our footwear is? It's one of our most recognisable trademarks - and it isn't just for design. The Formstrip's story began in the mid-20th century, when football boots transitioned from thick materials to lighter ones. This shift brought a new challenge, as athletes struggled with stability during quick direction changes. Rudolf Dassler found a solution: a strip of leather on the side of the shoe to provide extra lateral support. The Formstrip made its debut at the 1958 World Cup in Sweden. Today, you can find it across all our silos - whether it's a KING football boot, Deviate NITRO™ running shoe or even the classic SUEDE.

See? It’s more than just a stripe 🐾",https://www.linkedin.com/posts/puma_dont-call-our-formstrip-a-stripe-ever-activity-7399733731210539008-HrO3?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABkg-BgBGuWunYBIUWO3k8jbCtw0MElaMcg,133,No,No,No,Yes,No,"The post discusses a product feature (the Formstrip) and its branding/history; it does not mention materials, energy/water use, or eco-efficient supply chain management.",No,No mention of emissions or environmental pollution.,No,No explicit reference to environmental technologies or eco-designed products.,No,"No information on employees, safety, compensation or training.",No,No reference to human rights conventions or supplier auditing.,No,No explicit community impact or philanthropy content.,No,"No discussion of product safety, quality, or customer data.",No,No governance or leadership information.,No,No investor relations or anti-takeover content.,No,"The post is a product/history note, not a CSR strategy communication."
Asics Corp,2025,2025-10-02T04:53:52.818Z,"What makes a great ASICS Store Manager? Leading with empathy and creating an environment that’s safe for people to grow and succeed as a team. 

Meet Sushma Shirur, Manager at the ASICS Homebush Store in suburban Sydney.

This one is dedicated to all our brilliant, customer-focused store employees 🙌

#TeamASICS",https://www.linkedin.com/posts/asics_teamasics-activity-7379378064612503552-VCBe?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAClmlz8BRPDzDkWc4Mx5VM_fhod8WRT60DA,50,No,Yes,No,No,No,"The post does not discuss materials, energy, water use, or eco-efficient supply chain management.",No,No mention of emissions or carbon reduction.,No,No reference to environmental technologies or eco-designed products.,Yes,"Focus is on store employees, leadership with empathy, and creating a safe environment for growth and success as a team.",No,No reference to human rights conventions or supplier auditing.,No,No mention of community programs or philanthropy.,No,"No discussion of product quality, safety, or customer data/privacy.",No,No discussion of corporate governance or executive compensation; only a store manager is mentioned.,No,No mention of investors or shareholder value.,No,No indication of integrating ESG into company strategy or reporting; it’s a staff spotlight post.
Rocky Brands Inc,2025,2025-06-30T14:00:03.382Z,Congratulations to the employees meeting work milestones in Q2! Thank you for your continued dedication to Rocky Brands!,https://www.linkedin.com/posts/rocky-brands-inc-_congratulations-to-the-employees-meeting-activity-7345451054953570305-rjpy?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFdYyd0BTSuVrxvJqZL4N_g1DlSykWVEEbE,18,No,No,No,Yes,No,"The post does not mention materials, energy, water use, or eco-efficient supply chain management.",No,"There is no reference to emissions, carbon footprint, or pollution reduction initiatives.",No,"No mention of environmental technologies, green processes, or eco-designed products.",No,"The post mentions employees but does not discuss job satisfaction, safety, compensation, diversity, or training opportunities.",No,No reference to fundamental human rights conventions or supplier auditing.,No,"No mention of community programs, public health protections, ethics, or local social impact.",No,"No discussion of product quality, safety, consumer health, or data privacy.",No,No content on corporate governance principles or board-level structures.,No,"No mention of investor relations, shareholder rights, or anti-takeover considerations.",No,No discussion of integrating ESG dimensions into day-to-day decision-making or overarching CSR reporting.
Lululemon Athletica Inc,2026,2026-02-25T21:09:32.623Z,"In 2005, Leah Taylor, VP, North America Retail - West, was a professional ballet dancer recovering from injuries and contemplating her next move, eager to find something she was equally as passionate about. With a Kinesiology degree and a love of movement, she took what she thought would be a temporary job at lululemon. “I loved the clothes I wore for dance and thought it would be a fun job.” She recalls.

What started as a part-time Educator position at the lululemon Robson St. store in Vancouver, evolved into a lifelong career. Leah discovered a deep passion for business and was inspired by the people around her. 

“I realized I have this passion for business and the culture. I was really impressed by the authenticity of the people I was around, how goal-oriented they were,” she says. “I thought, let me see what's here, how can I grow with this company?”

Leah's 20-year journey at lululemon is a story of trusting instinct, embracing challenge, and leading with impact. Read more below.",https://www.linkedin.com/posts/lululemon_in-2005-leah-taylor-vp-north-america-retail-activity-7432532226728148992-TEXN?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFRikiYBS2-2G4O4WUoa3CckCT7jAEDbkMU,171,No,Yes,No,No,No,"The post does not mention energy, materials, water usage, or eco-efficient resource management.",No,"There is no discussion of emissions, carbon footprint, pollution, or related reduction efforts.",No,"No reference to environmental technologies, green processes, or eco-designed products.",Yes,"The post describes Leah Taylor's 20-year career at lululemon, starting as a part-time Educator and advancing to VP, indicating internal career development and a culture that supports growth.",No,"No references to human rights conventions, supplier auditing, or labor-rights practices.",No,"No mention of community programs, philanthropy, public health initiatives, or local social impact.",No,"No discussion of product safety, quality standards, or customer data privacy.",No,"While the post notes a VP title, there is no content on governance principles, board structure, or executive compensation.",No,"No mention of investors, shareholder rights, or anti-takeover considerations.",No,No depiction of how ESG topics are integrated into corporate strategy or day-to-day decision-making.
Magnera Corp,2025,2025-11-04T14:32:45.303Z,"Built by People, Powered by Connection 🌎👥

Across the globe, our success is shared. You’ve helped shape our journey, and together, we’ve made this year unforgettable. From bold ideas to everyday wins, passion, innovation, and curiosity have fueled us forward.

The images below celebrate some of the faces behind the progress—the Magnera team members who turn possibility into reality every day. Together, we’re not just building a business, we’re bettering the world by making real, meaningful impact for our customers and communities.

Thank you for being part of the Magnera community. Here’s to the connections that drive progress and to many more milestones ahead!

#OurSuccessIsConnected #PassionIsPower #CuriosityDrivesProgress #InnovationBelongsInEveryConversation  #HappyBirthdayMagnera",https://www.linkedin.com/posts/magneracorporation_our-success-is-connected-activity-7391482542778118144-EZTP?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w,109,No,Yes,No,No,No,"No explicit discussion of materials, energy, or water usage, nor eco-efficient supply chain management.",No,"No mention of emissions, carbon performance, or environmental pollution control.",No,"While the post mentions innovation in a general sense, it does not link to environmental technologies or eco-designed products.",No,"The post references the Magnera team but does not provide evidence of job satisfaction, safety, training, diversity, or development opportunities.",No,"No references to fundamental human rights conventions, supplier human rights policies, or related audits.",Yes,"The post emphasizes the Magnera community and meaningful impact for customers and communities, indicating corporate citizenship and localized social impact.",No,"No discussion of product quality, safety, or customer data privacy.",No,"No mention of governance structures, leadership, or executive compensation.",No,"No reference to shareholders, investor relations, or anti-takeover measures.",No,"The post does not describe integration of environmental, social, and governance topics into day-to-day decision-making or CSR strategy."
PVH Corp,2026,2026-01-22T16:00:01.337Z,"ICYMI: Global Brand Ambassador Jung Kook wore Calvin Klein on his historic triple cover of Rolling Stone UK, Japan and Korea, featuring key pieces from Calvin Klein Collection Fall 2025 and the brand’s signature underwear and denim.  

This moment builds upon the K-pop icon’s relationship with the brand, having starred in multiple campaigns and attending the Spring 2026 Calvin Klein Collection show. 

Read the full feature in the December 2025 issue of Rolling Stone Japan and Korea and January 2026 issue of Rolling Stone UK. 
 
📸 Tayo Kuku Jr.",https://www.linkedin.com/posts/pvh_icymi-global-brand-ambassador-jung-kook-activity-7420133145678745601-pGK7?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACdwRloBsvQMFO5Hq4nZQD88Dn5VCuqcvz4,89,No,No,No,Yes,No,"The post does not discuss materials, energy, or water use, or eco-efficient supply chain management.",No,"There is no mention of emissions, pollution, or initiatives to reduce environmental pollutants.",No,"No reference to environmental technologies, green processes, or eco-designed products are provided.",No,"There is no information about employees, workplace safety, compensation, diversity, or training.",No,"The post does not mention human rights conventions, policies, or supplier labor rights audits.",No,"No discussion of corporate citizenship, local social impact, or charitable initiatives is present.",No,"No information on product safety, quality standards, or customer data privacy is provided.",No,"There is no content on governance principles, executive leadership, or board structures.",No,"There is no mention of investor relations, shareholder rights, or anti-takeover policies.",No,"The post is a branding/celebrity endorsement update, not a disclosure of ESG governance or integration into decision-making."
Magnera Corp,2026,2026-02-17T14:30:17.773Z,"Magnera is proud to recognize our TYPAR brand as the winner of the 10th Annual NAHB Leading Suppliers Council (LSC) Spark Award, honoring innovation that drives the residential building industry forward. TYPAR®'s Clear Acrylic Flashing product earned this distinction for elevating performance standards where they matter most.👷

As the TYPAR® team heads to Orlando for the NAHB International Builders’ Show, attendees can explore the brand’s latest advancements in weather protection and new product innovations. Visit TYPAR® at Booth #W2966 to see this award‑winning solution up close and learn what’s next for the brand.

Can't make it to the show? Contact the TYPAR® Team at https://hubs.ly/Q043h11h0",https://www.linkedin.com/posts/magneracorporation_w2966-activity-7429532649880346624-G319?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w,105,No,Yes,No,No,No,"The post does not mention materials, energy, water usage, or resource-efficiency initiatives.",No,"There is no reference to emissions, pollution, or carbon-reduction activities.",No,"The post mentions innovation in general terms and product advancements, but it does not explicitly tie these to environmental technologies, eco-designed products, or reduction of environmental costs.",No,"There is no information about employees, workplace safety, compensation, or training opportunities.",No,"The content does not cite human rights policies, supplier auditing, or related rights issues.",No,"The post focuses on an awards event and trade show, with no described community programs or local social impact.",Yes,"The post highlights the Clear Acrylic Flashing product earning an award for elevating performance standards, which implies product quality/integrity affecting customers.",No,"No discussion of corporate governance, leadership structure, or executive compensation.",No,There is no mention of shareholders or investor-related topics.,No,The post does not present an integrated CSR strategy or the embedding of ESG considerations into day-to-day decision-making.
Aquafil SpA,2025,2025-05-22T12:51:51.454Z,"They told us it couldn’t be done. We did it anyway—boldly.

Back in the mid-2000s, when we first imagined a nylon that could be regenerated endlessly, many thought it was a dream too bold. Taking waste like fishing nets, industrial discards, and old carpets—and turning it into high-quality nylon? It sounded impossible.

But at Aquafil Group, we believed.

Not just in the technology.
We believed in a different way of doing business—one that takes what nobody wants and transforms it into something new and valuable.

I still remember the very first tonnes of ECONYL® nylon.
Few people knew what the #circulareconomy was.
Even fewer were willing to invest in it.

Today, I’m proud to share this milestone:
In the first quarter of 2025, ECONYL® brand nylon accounted for 60% of our total fiber revenues.

That means more than just a number.
It means 60% of what we sell in our fiber business is born from #waste, not fossil sources.
60% is driven by purpose, not compromise.
60% is proof that a different model is not only possible—it works.

Be bold. Make the impossible possible.",https://www.linkedin.com/posts/giuliobonazzi_circulareconomy-waste-activity-7331295508780453890-1NPC?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADiJs-oB2gBSCUa5sYiLsU7cQUIjgxMRpLE,184,Yes,No,Yes,No,Yes,"The post describes regenerating ECONYL® nylon from waste (e.g., fishing nets, industrial discards, old carpets) and states that 60% of total fiber revenues are from waste, illustrating reduced resource inputs and material recycling.",No,"There is no explicit mention of emissions, pollution, or emissions reduction commitments in the post.",Yes,"The content centers on a regenerative nylon technology and a circular-economy approach, framed as a novel, scalable industrial process that creates high-quality nylon from waste.",No,"The post does not discuss employees, workplace safety, compensation, or training.",No,"There is no mention of human rights conventions, policies, or supplier labor rights auditing.",No,"The post does not reference community programs, philanthropy, or local social impact beyond the business model description.",No,"There is no discussion of product safety, quality standards, or customer data/privacy aspects.",No,"The post does not address governance structures, executive leadership, or board-level topics.",No,"There is no mention of shareholder rights, investor relations, or anti-takeover measures.",Yes,"The post frames a circular-economy business model and milestone as a strategic, purpose-driven corporate direction, signaling integration of environmental and social considerations into business decisions."
Magnera Corp,2025,2025-11-18T14:46:08.058Z,"Congratulations to our Mason, Ohio team! We’re thrilled to celebrate two incredible milestones: 8 years with no lost time incidents and 1 year without a recordable injury 🎉 

These achievements reflect what is possible when we make safety personal. At Magnera, every team member has pledged to make safety a priority in every action, every day. Thank you, Mason team, for your unwavering commitment to maintaining a culture where safety is more than compliance—it’s care. 

Ready to join a team where safety comes first? Explore opportunities at https://hubs.la/Q03TLlj60

#SafetyisPersonal #OurSuccessisConnected #Magnera",https://www.linkedin.com/posts/magneracorporation_safetyispersonal-oursuccessisconnected-magnera-activity-7396559339894829056-vIIQ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w,91,No,Yes,No,No,No,"The post does not discuss energy, materials, or water usage, nor eco-efficient supply chain management or resource reduction.",No,"There is no mention of emissions, carbon footprint, or pollution reduction measures.",No,The content centers on safety culture and milestones rather than environmental technologies or eco-designed products.,Yes,"The post highlights safety achievements (8 years with no lost time incidents and 1 year without a recordable injury) and describes a culture where safety is a priority, which relates to internal employees and workplace safety.",No,"There is no reference to human rights conventions, supplier auditing, or related rights issues.",No,"The post does not mention community programs, philanthropy, or localized social impact beyond recruitment messaging.",No,"There is no discussion of product quality, safety, or customer data/privacy protections.",No,"The post does not address governance structures, executive leadership, or board-related topics.",No,"There is no mention of shareholders, investor relations, or anti-takeover measures.",No,"The post focuses on safety culture and recruitment, not on integrated ESG governance or strategic ESG reporting."
Marimekko Oyj,2025,2025-12-10T14:28:35.772Z,"It’s here: The Marimekko App! You can now download your backstage pass to the colorful world of Marimekko. 

🌸 behind-the-scenes content
🌸 print library
🌸 wishlists
🌸 style inspiration
🌸 all your Friends of Marimekko program details
🌸 and much more

Now available on iOS and Android in Europe, the United States, Australia and New Zealand. 

Download on the App store: https://lnkd.in/dt9tjZvG
Download on Google Play: https://lnkd.in/d5KqFzYd

#marimekko",https://www.linkedin.com/posts/marimekko_marimekko-activity-7404527459330678785-hLl8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE4W700Ba2ZH3TT3WFNdtt_cuNQs1kG3prE,68,No,No,No,Yes,No,"The post is about launching the Marimekko App and its features (behind-the-scenes content, print library, wishlists, style inspiration, etc.). It does not mention materials, energy, water usage, eco-efficient supply chain management, or resource reduction.",No,"There is no discussion of emissions, pollution, carbon reduction initiatives, or related environmental impact metrics.",No,"No reference to environmental technologies, green processes, or eco-designed products aimed at reducing environmental costs.",No,"The post does not address internal employees, workplace health and safety, compensation, diversity, or training opportunities.",No,"There is no mention of fundamental human rights conventions, supplier auditing, or labor rights policies.",No,"The post does not describe charitable activities, community health protections, or localized social impact.",No,"No discussion of product quality, safety, customer data privacy, or product integrity.",No,"No information about governance structures, executive leadership, or board-level oversight.",No,"No content related to investor relations, shareholder rights, or anti-takeover considerations.",No,"The post is a product/app launch announcement and does not convey integration of environmental, social, and governance topics into corporate strategy or day-to-day decision-making."
Salvatore Ferragamo SpA,2026,2026-02-19T15:46:21.967Z,"#FQLeaders ✨ Olympian Abby Wambach shared an ICON Award stage with Kobe Bryant and Peyton Manning, then went home worried about how she would pay her mortgage.

At the FQ Lounge during #MilanoCortina2026, Abby Wambach reflected on the moment ESPN honored all three athletes together. While her male peers stepped into financial security, Abby faced questions about healthcare, income, and what came next, a stark reminder that equal recognition does not guarantee equal reward.

That experience became her turning point. She vowed that no future member of the U.S. Women’s National Team would retire into that same uncertainty.",https://www.linkedin.com/posts/femalequotient_fqleaders-milanocortina2026-ugcPost-7429941758991429632-XH9Y?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGEG_KQBv7J1sq3GMEnlpcPmY0omjvlA50I,98,No,Yes,No,No,No,"The post does not mention materials, energy, water usage, or resource management.",No,"There is no discussion of emissions, pollution, or emission reduction initiatives.",No,"The content does not reference environmental technologies, green processes, or eco-designed products.",Yes,"The post discusses recognition, equal reward, healthcare access, and retirement security for athletes, highlighting issues related to fair compensation and employment outcomes for workers.",No,"There is no explicit reference to fundamental human rights conventions, corporate human rights policies, or supplier auditing.",No,"The text focuses on individual athletes and compensation issues rather than community health initiatives, public health protections, or local charitable programs.",No,"There is no discussion of product quality, safety, or customer data/privacy.",No,"The post does not address corporate governance principles, executive leadership, or board structure.",No,"There is no mention of investor relations, shareholder rights, or anti-takeover measures.",No,"The post is a narrative about individual experiences and equality rather than integrated ESG governance, strategy, or reporting."
